DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
KE201400000745,KEGE71FL,KE,2014.0,745.0,KE2014DHS,5129.73291015625,5852.30810546875,6682.66455078125,21.75,33.224998474121094,33.29166793823242,45.241668701171875,4.694244384765625,7.056637287139893,7.185251712799072,9.296233177185059,8.114063183977673e-05,0.0008408189586504479,0.0013948803545961043,35.82018127441406,37.11583251953125,36.076498413085936,36.64716796875,12.058333396911621,11.266666412353516,10.316666603088379,11.266666412353516,2.0,1436.0,1515.0,1553.5,1640.4,1673.0,1773.6,1914.7,0.0,0.0,0.0,0.0,20.438692098092645,578.42333984375,5.0,0.0,0.16068363431072363,0.2912206458441208,0.49275684564348277,28.10791015625,29.1927490234375,28.975665283203124,29.312835693359375,7.533529089322207,4.740133259536785,9.316138826209128,0.0,6.7180488440906,0.11274967874799456,0.05074600662503924,0.029390409588813782,0.051674340452466695,0.07130410415785653,0.026481660349028453,0.01494055986404419,0.029113892998014177,30.975000381469727,30.95833396911621,30.725000381469727,31.516666412353516,24.924999237060547,25.308334350585938,25.55000114440918,25.858333587646484,18.916667938232422,19.691667556762695,20.40833282470703,20.25,0.0,21.87483367919922,21.978500366210938,20.395635986328124,21.26966552734375,21.87483367919922,21.978500366210938,4.633333683013916,4.708333492279053,4.633333206176758,4.866666793823242,24439.65986,99255.34089,344338.8172,404.7,524.9,424.7,244.6,267.5,387.8,476.3,0.5860063100705679,0.0,0.0,0.0,25.136499404907227,22.739500045776367,25.129499435424805,26.598499298095703,26.190248489379883,22.408000946044922,23.11549949645996,26.712499618530273,24.104251861572266,24.41900062561035,24.032249450683594,23.845748901367188,752.3106267029973,212.05449591280654,1.9022409714535082,2.164513528184605,2.469407416819227,2.819779980734843,4629.1298828125,7047.80126953125,10699.1103515625,16146.3134765625,14.682029121253406,22.353233566076295,33.933944993188014,51.2106181880109,5.8458333015441895,6.7108330726623535,6.674999713897705,8.795833587646484
KE201400000746,KEGE71FL,KE,2014.0,746.0,KE2014DHS,21580.3359375,24620.14453125,28113.380859375,12.316666603088379,18.58333396911621,19.674999237060547,26.71666717529297,2.426929235458374,3.5340728759765625,3.86415696144104,5.1460676193237305,0.023299342819622586,0.024207434483936856,0.03759064418928964,40.71908950805664,40.880001068115234,39.99333190917969,41.22999954223633,11.891667366027832,12.083333969116211,11.108333587646484,11.550000190734863,9,1390,1391,1372,1406,1677,1628,1651,0.0,0.0,0.0,0.0,41.857142857142854,251.83419799804688,2,0.0,0.16568291624470902,0.27528692751768724,0.43396779053555534,32.66181945800781,32.823333740234375,32.5525016784668,33.529998779296875,6.725203377859933,2.3733136313302174,8.508847917829241,0.0,10.525096348353795,0.05660470947623253,0.03207870572805405,0.009986636228859425,0.0288417786359787,0.03174548223614693,0.016220271587371826,0.004898909479379654,0.015133628621697426,34.63333511352539,35.125,34.84166717529297,35.38333511352539,28.666667938232422,29.05000114440918,29.25,29.58333396911621,22.741666793823242,23.041667938232422,23.733333587646484,23.83333396911621,3.4032796223958335,25.111665725708008,25.829999923706055,24.60454559326172,24.766666412353516,25.111665725708008,25.829999923706055,5.075000286102295,5.258333206176758,5.0916666984558105,5.191666603088379,103951.6298,217818.6772,360973.9785,246,541,328,115,143,262,300,0.41408354895455496,1.0,2.0,3.0,29.010000228881836,26.78499984741211,28.219999313354492,29.96500015258789,29.191999435424805,26.83300018310547,27.535999298095703,30.083999633789062,28.312999725341797,27.713001251220703,28.209001541137695,27.656999588012695,488.7857142857143,0.2857142857142857,203.57585797991072,231.64402553013392,264.2734375,301.7699497767857,7363.1513671875,11210.322265625,17018.044921875,25681.958984375,611.4457310267857,930.9198521205357,1413.200892857143,2132.6633649553573,3.8983333110809326,4.414999961853027,4.476666450500488,6.087499618530273
KE201400000747,KEGE71FL,KE,2014.0,747.0,KE2014DHS,14856.296875,16948.955078125,19353.76171875,12.316666603088379,18.58333396911621,19.674999237060547,26.71666717529297,2.426929235458374,3.5340728759765625,3.86415696144104,5.1460676193237305,0.017623917510112126,0.018040945132573444,0.027241453528404236,40.71908950805664,40.880001068115234,39.99333190917969,41.22999954223633,11.891667366027832,12.083333969116211,11.108333587646484,11.550000190734863,9.0,1390,1391,1372,1406,1677,1628,1651,0.0,0.0,0.0,0.0,33.0,251.83419799804688,2.0,0.0,0.16568291624470902,0.27528692751768724,0.43396779053555534,32.66181945800781,32.823333740234375,32.5525016784668,33.529998779296875,6.233048439025879,2.688809871673584,9.1104097366333,0.0,11.733663558959961,0.05660470947623253,0.03207870572805405,0.009986636228859425,0.0288417786359787,0.03174548223614693,0.016220271587371826,0.004898909479379654,0.015133628621697426,34.63333511352539,35.125,34.84166717529297,35.38333511352539,28.666667938232422,29.05000114440918,29.25,29.58333396911621,22.741666793823242,23.041667938232422,23.733333587646484,23.83333396911621,2.430148208350466,25.111665725708008,25.829999923706055,24.60454559326172,24.766666412353516,25.111665725708008,25.829999923706055,5.075000286102295,5.258333206176758,5.0916666984558105,5.191666603088379,105020.2149,217128.1862,360671.93,246,541,328,115,143,262,300,0.48146310448646545,1.0,2.0,3.0,29.010000228881836,26.78499984741211,28.219999313354492,29.96500015258789,29.191999435424805,26.83300018310547,27.535999298095703,30.083999633789062,28.312999725341797,27.713001251220703,28.209001541137695,27.656999588012695,491.875,0.4375,111.137451171875,126.46059744698661,144.27385602678572,164.74419294084822,10212.5185546875,15548.2783203125,23603.486328125,35619.859375,742.050537109375,1129.7515869140625,1715.049560546875,2588.169921875,3.8983333110809326,4.414999961853027,4.476666450500488,6.087499618530273
KE201400000748,KEGE71FL,KE,2014.0,748.0,KE2014DHS,3519.08056640625,4014.779052734375,4584.41650390625,12.316666603088379,18.58333396911621,19.674999237060547,26.71666717529297,2.426929235458374,3.5340728759765625,3.86415696144104,5.1460676193237305,0.0004702665222187837,0.000526809172394375,0.0006410815985873342,40.53545379638672,40.8033332824707,39.88666534423828,41.06833267211914,11.891667366027832,12.083333969116211,11.108333587646484,11.550000190734863,9.0,1402,1408,1372,1383,1603,1634,1633,0.0,0.0,0.0,0.0,28.571428571428573,251.83419799804688,2,0.0,0.2026481274373633,0.3417089191242176,0.5412047092530656,32.578182220458984,32.86666488647461,32.462501525878906,33.45916748046875,6.420792715890067,4.535643986293247,10.722922188895089,0.0,21.531642368861608,0.08505596965551376,0.04645818471908569,0.01510439720004797,0.0407315269112587,0.05146711319684982,0.02417130023241043,0.007453678175806999,0.022100428119301796,34.63333511352539,35.125,34.84166717529297,35.38333511352539,28.666667938232422,29.05000114440918,29.25,29.58333396911621,22.741666793823242,23.041667938232422,23.733333587646484,23.83333396911621,0.49666470494763604,25.038333892822266,25.850000381469727,24.620908737182617,24.93000030517578,25.038333892822266,25.850000381469727,5.075000286102295,5.258333206176758,5.0916666984558105,5.191666603088379,107088.8149,214434.6546,364363.1324,203.0,489.0,303.0,98.0,125.0,219.0,282.0,0.27320361137390137,0.0,0.0,0.0,29.010000228881836,26.78499984741211,28.219999313354492,29.96500015258789,29.191999435424805,26.83300018310547,27.535999298095703,30.083999633789062,28.312999725341797,27.713001251220703,28.209001541137695,27.656999588012695,502.14285714285717,2.7857142857142856,52.258541107177734,59.463714599609375,67.83978271484375,77.46524810791016,4536.70703125,6907.5986328125,10486.55078125,15825.03515625,376.73793247767856,573.6219308035714,870.8259626116071,1314.1453683035713,3.8983333110809326,4.414999961853027,4.476666450500488,6.087499618530273
KE201400000749,KEGE71FL,KE,2014.0,749.0,KE2014DHS,15658.05078125,17863.646484375,20398.234375,12.316666603088379,18.58333396911621,19.674999237060547,26.71666717529297,2.426929235458374,3.5340728759765625,3.86415696144104,5.1460676193237305,0.01694222826224107,0.017573072360112116,0.02655336490044227,40.53545379638672,40.8033332824707,39.88666534423828,41.06833267211914,11.891667366027832,12.083333969116211,11.108333587646484,11.550000190734863,9.0,1402,1408,1372,1383,1603,1634,1633,0.0,0.0,0.0,0.0,33.714285714285715,251.83419799804688,2.0,0.0,0.16568291624470902,0.27528692751768724,0.43396779053555534,32.578182220458984,32.86666488647461,32.462501525878906,33.45916748046875,5.8380617414202005,2.5685838971819197,9.051440102713448,0.0,9.754543849400111,0.05660470947623253,0.03207870572805405,0.009986636228859425,0.0288417786359787,0.03174548223614693,0.016220271587371826,0.004898909479379654,0.015133628621697426,34.63333511352539,35.125,34.84166717529297,35.38333511352539,28.666667938232422,29.05000114440918,29.25,29.58333396911621,22.741666793823242,23.041667938232422,23.733333587646484,23.83333396911621,2.4658324678065413,25.038333892822266,25.850000381469727,24.620908737182617,24.93000030517578,25.038333892822266,25.850000381469727,5.075000286102295,5.258333206176758,5.0916666984558105,5.191666603088379,105406.8329,216685.8518,361163.9394,238,532,321,101,138,242,292,0.5211973190307617,2.0,2.0,3.0,29.010000228881836,26.78499984741211,28.219999313354492,29.96500015258789,29.191999435424805,26.83300018310547,27.535999298095703,30.083999633789062,28.312999725341797,27.713001251220703,28.209001541137695,27.656999588012695,491.14285714285717,0.2857142857142857,121.73426920572916,138.51845703125,158.03019205729166,180.45234375,10172.36328125,15487.1328125,23510.6640625,35479.8203125,844.7236328125,1286.067661830357,1952.3501674107142,2946.2815290178573,3.8983333110809326,4.414999961853027,4.476666450500488,6.087499618530273
KE201400000750,KEGE71FL,KE,2014.0,750.0,KE2014DHS,12766.1923828125,14564.44140625,16630.919921875,12.316666603088379,18.58333396911621,19.674999237060547,26.71666717529297,2.426929235458374,3.5340728759765625,3.86415696144104,5.1460676193237305,0.009857423030413114,0.010450415886365451,0.01453864574432373,40.53545379638672,40.8033332824707,39.88666534423828,41.06833267211914,11.891667366027832,12.083333969116211,11.108333587646484,11.550000190734863,9.0,1402,1408,1372,1383,1603,1634,1633,0.0,0.0,0.0,0.0,36.8,251.83419799804688,2,0.0,0.19904455823864223,0.33492280545872155,0.5291342654555686,32.578182220458984,32.86666488647461,32.462501525878906,33.45916748046875,7.152927943638393,6.1588881356375555,12.340817042759486,0.0,23.49237060546875,0.06782007962465286,0.03761167451739311,0.01208923477679491,0.034421179443597794,0.039131179451942444,0.019198859110474586,0.005942200310528278,0.018329564481973648,34.63333511352539,35.125,34.84166717529297,35.38333511352539,28.666667938232422,29.05000114440918,29.25,29.58333396911621,22.741666793823242,23.041667938232422,23.733333587646484,23.83333396911621,1.5948865167025863,25.038333892822266,25.850000381469727,24.620908737182617,24.93000030517578,25.038333892822266,25.850000381469727,5.075000286102295,5.258333206176758,5.0916666984558105,5.191666603088379,105197.9531,216293.1413,362911.3161,203,489,303,98,125,219,282,0.454916034426008,0.0,0.0,0.0,29.010000228881836,26.78499984741211,28.219999313354492,29.96500015258789,29.191999435424805,26.83300018310547,27.535999298095703,30.083999633789062,28.312999725341797,27.713001251220703,28.209001541137695,27.656999588012695,494.7142857142857,2.2142857142857144,136.8951873779297,155.76971435546875,177.71145629882812,202.92608642578125,5181.20849609375,7888.892578125,11975.9423828125,18072.55859375,430.25868443080356,655.1106305803571,994.5080915178571,1500.7843191964287,3.8983333110809326,4.414999961853027,4.476666450500488,6.087499618530273
KE201400000751,KEGE71FL,KE,2014.0,751.0,KE2014DHS,9654.982421875,11014.984375,12577.84765625,12.316666603088379,18.58333396911621,19.674999237060547,26.71666717529297,2.426929235458374,3.5340728759765625,3.86415696144104,5.1460676193237305,0.001374366506934166,0.0016940312460064888,0.002336789295077324,40.53545379638672,40.8033332824707,39.88666534423828,41.06833267211914,11.891667366027832,12.083333969116211,11.108333587646484,11.550000190734863,9,1402,1408,1372,1383,1603,1634,1633,0.0,0.0,0.0,0.0,32.53333333333333,251.83419799804688,2,0.0,0.2026481274373633,0.3417089191242176,0.5412047092530656,32.578182220458984,32.86666488647461,32.462501525878906,33.45916748046875,6.125388590494792,4.829719034830729,10.9791748046875,0.0,20.2767578125,0.08505596965551376,0.04645818471908569,0.01510439720004797,0.0407315269112587,0.05146711319684982,0.02417130023241043,0.007453678175806999,0.022100428119301796,34.63333511352539,35.125,34.84166717529297,35.38333511352539,28.666667938232422,29.05000114440918,29.25,29.58333396911621,22.741666793823242,23.041667938232422,23.733333587646484,23.83333396911621,1.4573370723401087,25.038333892822266,25.850000381469727,24.620908737182617,24.93000030517578,25.038333892822266,25.850000381469727,5.075000286102295,5.258333206176758,5.0916666984558105,5.191666603088379,106159.0175,215413.5211,363435.6587,203,489,303,98,125,219,282,0.41355985005696616,0.0,0.0,0.0,29.010000228881836,26.78499984741211,28.219999313354492,29.96500015258789,29.191999435424805,26.83300018310547,27.535999298095703,30.083999633789062,28.312999725341797,27.713001251220703,28.209001541137695,27.656999588012695,496.6,1.9333333333333333,105.42887660435268,119.96495710100446,136.86324637276786,156.28212193080358,6500.5009765625,9897.396484375,15025.162109375,22674.078125,503.82630208333336,767.1053385416667,1164.53671875,1757.3716145833334,3.8983333110809326,4.414999961853027,4.476666450500488,6.087499618530273
KE201400000752,KEGE71FL,KE,2014.0,752.0,KE2014DHS,10837.984375,12364.6240234375,14118.9814453125,12.316666603088379,18.58333396911621,19.674999237060547,26.71666717529297,2.426929235458374,3.5340728759765625,3.86415696144104,5.1460676193237305,0.01824314548419072,0.01887595997406886,0.031894635695677534,40.71908950805664,40.880001068115234,39.99333190917969,41.22999954223633,11.891667366027832,12.083333969116211,11.108333587646484,11.550000190734863,9,1390.0,1391.0,1372.0,1406.0,1677.0,1628.0,1651.0,0.0,0.0,0.0,0.0,38.666666666666664,251.83419799804688,2,0.0,0.16568291624470902,0.27528692751768724,0.43396779053555534,32.66181945800781,32.823333740234375,32.5525016784668,33.529998779296875,8.254637718200684,4.253239631652832,9.827569961547852,0.0,22.28951644897461,0.05660470947623253,0.03207870572805405,0.009986636228859425,0.0288417786359787,0.03174548223614693,0.016220271587371826,0.004898909479379654,0.015133628621697426,34.63333511352539,35.125,34.84166717529297,35.38333511352539,28.666667938232422,29.05000114440918,29.25,29.58333396911621,22.741666793823242,23.041667938232422,23.733333587646484,23.83333396911621,0.9997909151274582,25.111665725708008,25.829999923706055,24.60454559326172,24.766666412353516,25.111665725708008,25.829999923706055,5.075000286102295,5.258333206176758,5.0916666984558105,5.191666603088379,101763.9447,219942.9617,359369.3512,246,541,328,115,143,262,300,0.3952709436416626,1.0,1.0,3.0,29.010000228881836,26.78499984741211,28.219999313354492,29.96500015258789,29.191999435424805,26.83300018310547,27.535999298095703,30.083999633789062,28.312999725341797,27.713001251220703,28.209001541137695,27.656999588012695,497.0,1.75,81.0745849609375,92.25279889787946,105.24754115513393,120.18061174665179,3554.132080078125,5411.35693359375,8214.6259765625,12396.8154296875,258.24798583984375,393.1963806152344,596.8856201171875,900.7691650390625,3.8983333110809326,4.414999961853027,4.476666450500488,6.087499618530273
KE201400000753,KEGE71FL,KE,2014.0,753.0,KE2014DHS,560.398193359375,639.3359375,730.0482177734375,12.316666603088379,18.58333396911621,19.674999237060547,26.71666717529297,2.426929235458374,3.5340728759765625,3.86415696144104,5.1460676193237305,0.0,0.0,0.0,40.75727462768555,40.36166763305664,40.5099983215332,41.176666259765625,11.891667366027832,12.083333969116211,11.108333587646484,11.550000190734863,9.0,1429.0,1387.0,1383.0,1430.0,1626.0,1545.0,1578.0,0.0,0.0,0.0,0.0,28.0,251.83419799804688,2,0.0,0.2019101799470441,0.34012590252659547,0.5363903194404208,32.72636413574219,32.66999816894531,32.834999084472656,33.43333435058594,8.808086395263672,4.945886135101318,8.404382705688477,0.0,19.364259719848633,0.08440036326646805,0.047620248049497604,0.016300922259688377,0.0431646928191185,0.05077880993485451,0.024777835234999657,0.008052253164350986,0.02359267883002758,34.63333511352539,35.125,34.84166717529297,35.38333511352539,28.666667938232422,29.05000114440918,29.25,29.58333396911621,22.741666793823242,23.041667938232422,23.733333587646484,23.83333396911621,0.0,25.15999984741211,25.690000534057617,24.695453643798828,24.97833251953125,25.15999984741211,25.690000534057617,5.075000286102295,5.258333206176758,5.0916666984558105,5.191666603088379,98505.12715,222427.2607,359139.6876,231.0,505.0,371.0,117.0,128.0,250.0,314.0,0.3418391942977905,1.0,1.0,0.0,28.993999481201172,26.80099868774414,28.104999542236328,30.100000381469727,29.290998458862305,26.788999557495117,27.452999114990234,30.10099983215332,28.355998992919922,27.648000717163086,28.194000244140625,27.666000366210938,502.0625,14.3125,4.214706148420062,4.795811244419643,5.471350533621652,6.247653961181641,1737.6328125,2645.70263671875,4016.2412109375,6060.97802734375,126.26079559326172,192.24342346191406,291.8302001953125,440.40594482421875,3.8983333110809326,4.414999961853027,4.476666450500488,6.087499618530273
KE201400000754,KEGE71FL,KE,2014.0,754.0,KE2014DHS,5118.8935546875,5839.94140625,6668.54345703125,12.316666603088379,18.58333396911621,19.674999237060547,26.71666717529297,2.426929235458374,3.5340728759765625,3.86415696144104,5.1460676193237305,0.005550839006900787,0.005550839006900787,0.015077503664152963,40.71908950805664,40.880001068115234,39.99333190917969,41.22999954223633,11.891667366027832,12.083333969116211,11.108333587646484,11.550000190734863,9,1390.0,1391.0,1372.0,1406.0,1677.0,1628.0,1651.0,0.0,0.0,0.0,0.0,33.0,251.83419799804688,2,0.0,0.19709875474647165,0.33203100509985345,0.5235304960969702,32.66181945800781,32.823333740234375,32.5525016784668,33.529998779296875,8.236744220440205,4.379517188439002,9.023369422325722,0.0,21.04113300030048,0.06953221559524536,0.03992234915494919,0.012758038938045502,0.03544919192790985,0.04032549262046814,0.02049664407968521,0.006271641701459885,0.018963152542710304,34.63333511352539,35.125,34.84166717529297,35.38333511352539,28.666667938232422,29.05000114440918,29.25,29.58333396911621,22.741666793823242,23.041667938232422,23.733333587646484,23.83333396911621,0.4964850195522966,25.111665725708008,25.829999923706055,24.60454559326172,24.766666412353516,25.111665725708008,25.829999923706055,5.075000286102295,5.258333206176758,5.0916666984558105,5.191666603088379,100892.4263,220954.6181,358200.2293,246,541,328,115,143,262,300,0.2720791009756235,1.0,1.0,3.0,29.01300048828125,26.767000198364258,28.088001251220703,30.033000946044922,29.21299934387207,26.676000595092773,27.340999603271484,30.072999954223633,28.232999801635742,27.700000762939453,28.220001220703125,27.631000518798828,499.3076923076923,2.0,49.478965759277344,56.3009033203125,64.23146057128906,73.34495544433594,2683.390380859375,4085.583740234375,6202.0791015625,9359.63671875,239.97314453125,365.37000450721155,554.6462590144231,837.0237379807693,3.8983333110809326,4.414999961853027,4.476666450500488,6.087499618530273
KE201400000755,KEGE71FL,KE,2014.0,755.0,KE2014DHS,18249.28515625,20819.8828125,23773.91796875,12.316666603088379,18.58333396911621,19.674999237060547,26.71666717529297,2.426929235458374,3.5340728759765625,3.86415696144104,5.1460676193237305,0.025321838947442863,0.026299783816704385,0.04037808913450975,40.71908950805664,40.880001068115234,39.99333190917969,41.22999954223633,11.891667366027832,12.083333969116211,11.108333587646484,11.550000190734863,9.0,1390,1391,1372,1406,1677,1628,1651,0.0,0.0,0.0,0.0,37.285714285714285,251.83419799804688,2,0.0,0.16568291624470902,0.27528692751768724,0.43396779053555534,32.66181945800781,32.823333740234375,32.5525016784668,33.529998779296875,6.239537920270648,2.212371826171875,9.228087288992745,0.0,11.948901585170201,0.05660470947623253,0.03207870572805405,0.009986636228859425,0.0288417786359787,0.03174548223614693,0.016220271587371826,0.004898909479379654,0.015133628621697426,34.63333511352539,35.125,34.84166717529297,35.38333511352539,28.666667938232422,29.05000114440918,29.25,29.58333396911621,22.741666793823242,23.041667938232422,23.733333587646484,23.83333396911621,3.2963293667497306,25.111665725708008,25.829999923706055,24.60454559326172,24.766666412353516,25.111665725708008,25.829999923706055,5.075000286102295,5.258333206176758,5.0916666984558105,5.191666603088379,104300.8532,217733.7119,360427.2963,246,541,328,115,143,262,300,0.3462847982134138,2.0,2.0,3.0,29.010000228881836,26.78499984741211,28.219999313354492,29.96500015258789,29.191999435424805,26.83300018310547,27.535999298095703,30.083999633789062,28.312999725341797,27.713001251220703,28.209001541137695,27.656999588012695,489.92857142857144,0.14285714285714285,148.02447509765625,168.43345642089844,192.15904235839844,219.42356872558594,7759.20703125,11813.1875,17933.296875,27063.142578125,644.3327985491071,980.9796316964286,1489.1997767857142,2247.352120535714,3.8983333110809326,4.414999961853027,4.476666450500488,6.087499618530273
KE201400000756,KEGE71FL,KE,2014.0,756.0,KE2014DHS,11421.33203125,13030.1435546875,14878.927734375,12.316666603088379,18.58333396911621,19.674999237060547,26.71666717529297,2.426929235458374,3.5340728759765625,3.86415696144104,5.1460676193237305,0.015109764678137643,0.015467217990330287,0.023742628949029104,40.71908950805664,40.880001068115234,39.99333190917969,41.22999954223633,11.891667366027832,12.083333969116211,11.108333587646484,11.550000190734863,9.0,1390,1391,1372,1406,1677,1628,1651,0.0,0.0,0.0,0.0,31.785714285714285,251.83419799804688,2.0,0.0,0.16568291624470902,0.27528692751768724,0.43396779053555534,32.66181945800781,32.823333740234375,32.5525016784668,33.529998779296875,6.305206298828125,2.609834943498884,9.616658891950335,0.0,13.756901332310267,0.05660470947623253,0.03207870572805405,0.009986636228859425,0.0288417786359787,0.03174548223614693,0.016220271587371826,0.004898909479379654,0.015133628621697426,34.63333511352539,35.125,34.84166717529297,35.38333511352539,28.666667938232422,29.05000114440918,29.25,29.58333396911621,22.741666793823242,23.041667938232422,23.733333587646484,23.83333396911621,2.2305217805455944,25.111665725708008,25.829999923706055,24.60454559326172,24.766666412353516,25.111665725708008,25.829999923706055,5.075000286102295,5.258333206176758,5.0916666984558105,5.191666603088379,104803.3491,217386.4845,360364.4542,246,541,328,115,143,262,300,0.457435062953404,1.0,1.0,3.0,29.010000228881836,26.78499984741211,28.219999313354492,29.96500015258789,29.191999435424805,26.83300018310547,27.535999298095703,30.083999633789062,28.312999725341797,27.713001251220703,28.209001541137695,27.656999588012695,494.0,0.5714285714285714,111.137451171875,126.46058872767857,144.27386474609375,164.74419294084822,8168.3115234375,12436.021484375,18878.83203125,28489.984375,678.3039202008929,1032.6983816964287,1567.715122767857,2365.833984375,3.8983333110809326,4.414999961853027,4.476666450500488,6.087499618530273
KE201400000757,KEGE71FL,KE,2014.0,757.0,KE2014DHS,1243.289306640625,1418.419189453125,1619.6719970703125,12.316666603088379,18.58333396911621,19.674999237060547,26.71666717529297,2.426929235458374,3.5340728759765625,3.86415696144104,5.1460676193237305,0.0,0.0,0.0,39.837274169921876,39.50633544921875,39.40966796875,39.881832885742185,11.891667366027832,12.083333969116211,11.108333587646484,11.550000190734863,9.0,1356.5,1351.1,1349.3,1439.1,1712.2,1634.7,1657.9,0.0,0.0,0.0,0.0,15.463806970509383,251.8341796875,2.0,0.0,0.20091867103311964,0.3404852763611026,0.5356386179212558,32.33818359375,32.489166259765625,32.40116577148437,32.883416748046876,7.363745313547252,2.803879479620476,5.631211513488606,0.0,8.263557986343834,0.08273836970329285,0.05113401263952255,0.017876189202070236,0.047429755330085754,0.049977127462625504,0.026966847479343414,0.008905645459890366,0.026564225554466248,34.63333511352539,35.125,34.84166717529297,35.38333511352539,28.666667938232422,29.05000114440918,29.25,29.58333396911621,22.741666793823242,23.041667938232422,23.733333587646484,23.83333396911621,0.0,25.392666625976563,25.88500061035156,24.839089965820314,25.472000122070312,25.392666625976563,25.88500061035156,5.075000286102295,5.258333206176758,5.0916666984558105,5.191666603088379,83840.68951,237086.7013,346995.6581,273.7,495.9,396.5,141.0,158.1,262.2,333.7,0.2814994177933353,1.0,1.0,0.0,28.807498931884766,26.367000579833984,27.838748931884766,29.884002685546875,28.937252044677734,26.304248809814453,26.9325008392334,29.990249633789062,27.887500762939453,27.618499755859375,27.980998992919922,27.295499801635742,601.1260053619303,65.7372654155496,0.4188441709091103,0.47659260067132003,0.5437255192324112,0.6208721223424692,1882.2769775390625,2866.163330078125,4351.0458984375,6566.083984375,5.866836670576408,8.933496879189008,13.561698852211796,20.465714278233914,3.8983333110809326,4.414999961853027,4.476666450500488,6.087499618530273
